Date,machine_hours,idle_percentage,operating_percentage,total_fuel,gal_hour,Shovel
2024-11-14,9.557,15.0,85.0,87.0,9.1033,CAT D8T-2
2024-11-13,8.139,6.0,94.0,92.625,11.3804,CAT D8T-2
2024-11-12,15.428,20.0,80.0,158.1249,10.2492,CAT D8T-2
2024-11-11,9.089,8.0,92.0,106.6248,11.7312,CAT D8T-2
2024-11-10,2.975,13.0,87.0,28.0001,9.4118,CAT D8T-2
2024-11-09,11.831,13.0,87.0,123.125,10.407,CAT D8T-2
2024-11-08,8.429,7.0,93.0,97.8749,11.6117,CAT D8T-2
2024-11-07,6.419,8.0,92.0,66.2498,10.3209,CAT D8T-2
2024-11-06,8.993,8.0,92.0,87.6251,9.7437,CAT D8T-2
2024-11-05,14.179,7.0,93.0,156.2498,11.0198,CAT D8T-2
2024-11-04,11.767,11.0,89.0,92.9999,7.9034,CAT D8T-2
2024-11-03,6.148,7.0,93.0,51.5001,8.3767,CAT D8T-2
2024-11-02,13.35,19.0,81.0,110.6249,8.2865,CAT D8T-2
2024-11-01,16.272,9.0,91.0,163.9998,10.0787,CAT D8T-2
2024-10-31,12.624,7.0,93.0,135.25,10.7137,CAT D8T-2
2024-10-30,10.81,12.0,88.0,109.4998,10.1295,CAT D8T-2
2024-10-29,12.434,14.0,86.0,116.125,9.3393,CAT D8T-2
2024-10-28,10.91,13.0,87.0,116.3749,10.6668,CAT D8T-2
2024-10-27,6.692,9.0,91.0,63.8749,9.545,CAT D8T-2
2024-10-26,5.073,23.0,77.0,43.6251,8.5995,CAT D8T-2
2024-10-25,9.188,22.0,78.0,80.0,8.707,CAT D8T-2
2024-10-24,8.715,6.0,94.0,104.875,12.0339,CAT D8T-2
2024-10-23,11.471,14.0,86.0,108.7498,9.4804,CAT D8T-2
2024-10-22,8.952,10.0,90.0,94.875,10.5982,CAT D8T-2
2024-10-21,9.508,9.0,91.0,105.1249,11.0565,CAT D8T-2
2024-10-20,8.276,37.0,63.0,66.7499,8.0655,CAT D8T-2
2024-10-19,10.452,26.0,74.0,91.25,8.7304,CAT D8T-2
2024-10-18,12.786,19.0,81.0,121.0,9.4635,CAT D8T-2
2024-10-17,8.543,26.0,74.0,77.3749,9.0571,CAT D8T-2
2024-10-16,9.624,15.0,85.0,105.375,10.9492,CAT D8T-2
2024-10-15,6.662,17.0,83.0,62.7501,9.4191,CAT D8T-2
2024-10-14,9.622,21.0,79.0,82.9999,8.6261,CAT D8T-2
2024-10-10,2.01,90.0,10.0,2.3749,1.1815,CAT D8T-2
2024-10-04,1.779,90.0,10.0,2.125,1.1945,CAT D8T-2
2024-10-02,0.876,86.0,14.0,1.375,1.5697,CAT D8T-2
2024-09-30,0.786,13.0,87.0,3.3751,4.294,CAT D8T-2
2024-09-06,3.01,43.0,57.0,15.2499,5.0664,CAT D8T-2
2024-09-05,4.683,62.0,38.0,19.3749,4.1373,CAT D8T-2
2024-09-04,5.549,56.0,44.0,28.25,5.091,CAT D8T-2
2024-09-03,2.587,44.0,56.0,14.5001,5.605,CAT D8T-2
2024-09-02,6.956,46.0,54.0,45.375,6.5231,CAT D8T-2
2024-09-01,5.648,9.0,91.0,62.7498,11.1101,CAT D8T-2
2024-08-31,7.004,3.0,97.0,84.25,12.0288,CAT D8T-2
2024-08-30,5.98,28.0,72.0,47.5,7.9432,CAT D8T-2
2024-08-29,8.487,16.0,84.0,82.3749,9.706,CAT D8T-2
2024-08-28,7.151,14.0,86.0,68.1249,9.5266,CAT D8T-2
2024-08-27,7.702,10.0,90.0,68.5001,8.8938,CAT D8T-2
2024-08-26,8.539,19.0,81.0,83.7499,9.8079,CAT D8T-2
2024-08-25,5.369,25.0,75.0,50.7501,9.4524,CAT D8T-2
2024-08-24,6.702,19.0,81.0,69.1248,10.3141,CAT D8T-2
2024-08-23,3.863,48.0,52.0,25.6249,6.6334,CAT D8T-2
2024-08-22,7.346,22.0,78.0,68.8749,9.3758,CAT D8T-2
2024-08-21,6.436,47.0,53.0,39.625,6.1568,CAT D8T-2
2024-08-20,7.328,46.0,54.0,48.6251,6.6355,CAT D8T-2
2024-08-19,7.896,30.0,70.0,69.8748,8.8494,CAT D8T-2
2024-08-18,9.291,9.0,91.0,97.2499,10.4671,CAT D8T-2
2024-08-17,6.201,12.0,88.0,57.4999,9.2727,CAT D8T-2
2024-08-16,4.566,19.0,81.0,39.3748,8.6235,CAT D8T-2
2024-08-15,7.863,11.0,89.0,70.6251,8.982,CAT D8T-2
2024-08-14,8.533,6.0,94.0,90.75,10.6352,CAT D8T-2
2024-08-13,6.369,15.0,85.0,54.625,8.5767,CAT D8T-2
2024-08-12,8.306,14.0,86.0,72.6248,8.7437,CAT D8T-2
2024-08-11,8.039,3.0,97.0,97.625,12.1439,CAT D8T-2
2024-08-10,4.944,8.0,92.0,52.2501,10.5684,CAT D8T-2
2024-08-09,5.566,28.0,72.0,38.6251,6.9395,CAT D8T-2
2024-08-08,6.366,12.0,88.0,68.625,10.7799,CAT D8T-2
2024-08-07,7.845,17.0,83.0,79.4999,10.1338,CAT D8T-2
2024-08-06,8.482,10.0,90.0,89.4999,10.5517,CAT D8T-2
2024-08-05,7.874,9.0,91.0,87.125,11.0649,CAT D8T-2
2024-08-04,8.989,28.0,72.0,71.375,7.9403,CAT D8T-2
2024-08-03,8.024,9.0,91.0,87.6251,10.9204,CAT D8T-2
2024-08-02,8.111,12.0,88.0,75.0,9.2467,CAT D8T-2
2024-08-01,9.603,26.0,74.0,83.1249,8.6562,CAT D8T-2
2024-07-31,8.879,20.0,80.0,78.7499,8.8692,CAT D8T-2
2024-07-30,8.724,15.0,85.0,78.5,8.9982,CAT D8T-2
2024-07-29,8.668,6.0,94.0,90.625,10.4551,CAT D8T-2
2024-07-28,7.728,36.0,64.0,63.4998,8.2169,CAT D8T-2
2024-07-27,8.246,27.0,73.0,74.7498,9.065,CAT D8T-2
2024-07-26,7.871,17.0,83.0,77.6251,9.8622,CAT D8T-2
2024-07-25,6.618,25.0,75.0,63.0,9.5195,CAT D8T-2
2024-07-24,5.633,28.0,72.0,45.0001,7.9887,CAT D8T-2
2024-07-23,4.602,32.0,68.0,43.125,9.3709,CAT D8T-2
2024-07-22,7.813,57.0,43.0,44.625,5.7116,CAT D8T-2
2024-07-21,13.14,4.0,96.0,155.0,11.796,CAT D8T-2
2024-07-20,8.364,11.0,89.0,80.625,9.6395,CAT D8T-2
2024-07-19,7.736,11.0,89.0,72.0001,9.3071,CAT D8T-2
2024-07-18,9.135,8.0,92.0,93.6249,10.249,CAT D8T-2
2024-07-17,8.939,11.0,89.0,90.8749,10.1661,CAT D8T-2
2024-07-16,6.313,12.0,88.0,60.3749,9.5636,CAT D8T-2
2024-07-15,8.1,11.0,89.0,70.2499,8.6728,CAT D8T-2
2024-07-14,8.857,24.0,76.0,75.875,8.5667,CAT D8T-2
2024-07-13,7.256,6.0,94.0,77.6248,10.698,CAT D8T-2
2024-07-12,7.864,17.0,83.0,68.75,8.7424,CAT D8T-2
2024-07-11,8.813,1.0,99.0,106.7501,12.1128,CAT D8T-2
2024-07-10,9.146,17.0,83.0,92.75,10.141,CAT D8T-2
2024-07-09,7.929,59.0,41.0,43.125,5.4389,CAT D8T-2
2024-07-08,8.001,31.0,69.0,58.75,7.3428,CAT D8T-2
2024-07-07,6.328,6.0,94.0,67.7498,10.7064,CAT D8T-2
2024-07-06,8.43,5.0,95.0,92.9999,11.032,CAT D8T-2
2024-07-05,5.914,9.0,91.0,66.5,11.2445,CAT D8T-2
2024-07-04,6.751,4.0,96.0,81.6249,12.0908,CAT D8T-2
2024-07-03,7.258,32.0,68.0,66.3751,9.1451,CAT D8T-2
2024-07-02,8.014,41.0,59.0,55.7501,6.9566,CAT D8T-2
2024-07-01,8.737,4.0,96.0,111.875,12.8047,CAT D8T-2
2024-06-30,9.259,5.0,95.0,95.5,10.3143,CAT D8T-2
2024-06-29,8.689,7.0,93.0,99.6251,11.4656,CAT D8T-2
2024-06-28,3.745,5.0,95.0,39.8749,10.6475,CAT D8T-2
2024-06-27,5.393,6.0,94.0,50.6249,9.3871,CAT D8T-2
2024-06-26,7.207,26.0,74.0,68.9999,9.574,CAT D8T-2
2024-06-23,3.951,5.0,95.0,43.875,11.1048,CAT D8T-2
2024-06-22,4.528,9.0,91.0,43.0001,9.4965,CAT D8T-2
2024-06-21,9.022,6.0,94.0,84.4999,9.366,CAT D8T-2
2024-06-20,9.216,5.0,95.0,92.0,9.9826,CAT D8T-2
2024-06-19,6.926,3.0,97.0,77.4999,11.1897,CAT D8T-2
2024-06-18,3.708,15.0,85.0,31.9999,8.63,CAT D8T-2
2024-06-17,1.783,3.0,97.0,17.75,9.9551,CAT D8T-2
2024-06-16,4.73,16.0,84.0,39.625,8.3774,CAT D8T-2
2024-06-15,6.829,53.0,47.0,39.9999,5.8574,CAT D8T-2
2024-06-14,5.496,19.0,81.0,55.6251,10.121,CAT D8T-2
2024-06-13,7.071,25.0,75.0,65.0,9.1925,CAT D8T-2
2024-06-12,6.131,64.0,36.0,29.75,4.8524,CAT D8T-2
2024-06-11,3.077,16.0,84.0,26.3749,8.5716,CAT D8T-2
2024-06-10,0.861,70.0,30.0,1.1251,1.3068,CAT D8T-2
2024-06-07,0.919,22.0,78.0,5.2499,5.7126,CAT D8T-2
2024-06-06,3.847,9.0,91.0,38.25,9.9428,CAT D8T-2
2024-06-05,7.027,11.0,89.0,71.375,10.1573,CAT D8T-2
2024-06-04,4.133,10.0,90.0,42.1249,10.1923,CAT D8T-2
2024-06-03,5.579,19.0,81.0,42.8751,7.6851,CAT D8T-2
2024-06-02,6.543,44.0,56.0,44.7499,6.8394,CAT D8T-2
2024-06-01,5.439,40.0,60.0,43.25,7.9518,CAT D8T-2
2024-05-31,3.926,18.0,82.0,38.7501,9.8701,CAT D8T-2
2024-05-30,1.836,19.0,81.0,17.8749,9.7358,CAT D8T-2
2024-05-29,6.961,31.0,69.0,59.8748,8.6015,CAT D8T-2
2024-05-28,9.186,10.0,90.0,97.75,10.6412,CAT D8T-2
2024-05-26,9.114,9.0,91.0,93.2498,10.2315,CAT D8T-2
2024-05-25,7.389,1.0,99.0,89.7501,12.1464,CAT D8T-2
2024-05-24,8.559,3.0,97.0,107.625,12.5745,CAT D8T-2
2024-05-23,9.092,5.0,95.0,102.8749,11.3149,CAT D8T-2
2024-05-22,8.734,7.0,93.0,100.9998,11.564,CAT D8T-2
2024-05-21,5.197,2.0,98.0,61.7499,11.8818,CAT D8T-2
2024-05-20,5.313,2.0,98.0,61.8749,11.6459,CAT D8T-2
2024-05-19,6.093,2.0,98.0,70.75,11.6117,CAT D8T-2
2024-05-18,7.755,1.0,99.0,95.2499,12.2824,CAT D8T-2
2024-05-17,8.895,17.0,83.0,79.6249,8.9517,CAT D8T-2
2024-05-16,8.217,9.0,91.0,85.1249,10.3596,CAT D8T-2
2024-05-15,7.052,2.0,98.0,85.0,12.0533,CAT D8T-2
2024-05-14,7.575,1.0,99.0,94.3749,12.4587,CAT D8T-2
2024-05-13,7.039,6.0,94.0,80.9999,11.5073,CAT D8T-2
2024-05-12,4.112,10.0,90.0,39.9999,9.7276,CAT D8T-2
2024-05-11,9.436,6.0,94.0,98.2501,10.4123,CAT D8T-2
2024-05-10,8.675,8.0,92.0,96.7498,11.1527,CAT D8T-2
2024-05-09,7.656,3.0,97.0,79.875,10.433,CAT D8T-2
2024-05-08,9.444,6.0,94.0,94.6248,10.0196,CAT D8T-2
2024-05-07,8.44,7.0,93.0,85.75,10.1599,CAT D8T-2
2024-05-06,6.851,12.0,88.0,56.1249,8.1922,CAT D8T-2
2024-05-05,6.821,21.928030303030305,78.0719696969697,69.8748,10.2441,CAT D8T-2
2024-05-04,4.704,21.928030303030305,78.0719696969697,53.875,11.453,CAT D8T-2
2024-05-03,9.219,21.928030303030305,78.0719696969697,79.1248,8.5828,CAT D8T-2
2024-05-02,5.843,21.928030303030305,78.0719696969697,65.0,11.1244,CAT D8T-2
2024-05-01,8.731,21.928030303030305,78.0719696969697,82.25,9.4205,CAT D8T-2
2024-04-30,7.016,21.928030303030305,78.0719696969697,61.5,8.7657,CAT D8T-2
2024-04-29,5.474,21.928030303030305,78.0719696969697,49.3751,9.0199,CAT D8T-2
2024-04-28,8.609,21.928030303030305,78.0719696969697,75.625,8.7844,CAT D8T-2
2024-04-27,9.009,21.928030303030305,78.0719696969697,78.5,8.7135,CAT D8T-2
2024-04-26,9.587,21.928030303030305,78.0719696969697,79.4999,8.2925,CAT D8T-2
2024-04-25,7.49,21.928030303030305,78.0719696969697,57.8751,7.727,CAT D8T-2
2024-04-24,12.377,21.928030303030305,78.0719696969697,147.125,11.887,CAT D8T-2
2024-04-23,8.704,21.928030303030305,78.0719696969697,92.9999,10.6847,CAT D8T-2
2024-04-22,7.141,21.928030303030305,78.0719696969697,67.4999,9.4524,CAT D8T-2
2024-04-21,8.948,21.928030303030305,78.0719696969697,106.6248,11.9161,CAT D8T-2
2024-04-20,8.434,21.928030303030305,78.0719696969697,78.625,9.3224,CAT D8T-2
2024-04-19,7.444,21.928030303030305,78.0719696969697,77.125,10.3607,CAT D8T-2
2024-04-18,8.959,21.928030303030305,78.0719696969697,80.2499,8.9575,CAT D8T-2
2024-04-17,8.231,21.928030303030305,78.0719696969697,87.9999,10.6913,CAT D8T-2
2024-04-16,8.44,21.928030303030305,78.0719696969697,89.4999,10.6043,CAT D8T-2
2024-04-15,6.254,21.928030303030305,78.0719696969697,61.2499,9.7937,CAT D8T-2
2024-04-14,8.309,21.928030303030305,78.0719696969697,76.2501,9.1768,CAT D8T-2
2024-04-13,10.914,21.928030303030305,78.0719696969697,109.8749,10.0673,CAT D8T-2
2024-04-12,12.528,21.928030303030305,78.0719696969697,133.0,10.6162,CAT D8T-2
2024-04-11,12.657,21.928030303030305,78.0719696969697,134.2498,10.6068,CAT D8T-2
2024-04-10,12.247,21.928030303030305,78.0719696969697,122.5,10.0025,CAT D8T-2
2024-04-09,5.842,21.928030303030305,78.0719696969697,51.75,8.8583,CAT D8T-2
2024-04-08,7.076,21.928030303030305,78.0719696969697,58.6251,8.2851,CAT D8T-2
2024-04-07,11.634,21.928030303030305,78.0719696969697,103.8748,8.9286,CAT D8T-2
2024-04-06,9.654,21.928030303030305,78.0719696969697,89.875,9.3096,CAT D8T-2
2024-04-05,15.286,21.928030303030305,78.0719696969697,144.1248,9.4286,CAT D8T-2
2024-04-04,13.208,21.928030303030305,78.0719696969697,128.4999,9.729,CAT D8T-2
2024-04-03,11.349,21.928030303030305,78.0719696969697,115.5,10.1771,CAT D8T-2
2024-04-02,13.294,21.928030303030305,78.0719696969697,126.75,9.5344,CAT D8T-2
2024-04-01,8.934,21.928030303030305,78.0719696969697,85.9999,9.6261,CAT D8T-2
2024-03-31,12.221,21.928030303030305,78.0719696969697,117.625,9.6248,CAT D8T-2
2024-03-30,6.294,21.928030303030305,78.0719696969697,57.1251,9.0761,CAT D8T-2
2024-03-29,14.453,21.928030303030305,78.0719696969697,124.625,8.6228,CAT D8T-2
2024-03-28,14.417,21.928030303030305,78.0719696969697,136.9999,9.5027,CAT D8T-2
2024-03-27,18.088,21.928030303030305,78.0719696969697,182.3748,10.0827,CAT D8T-2
2024-03-26,16.1,21.928030303030305,78.0719696969697,134.9998,8.3851,CAT D8T-2
2024-03-25,12.281,21.928030303030305,78.0719696969697,93.8748,7.6439,CAT D8T-2
2024-03-24,14.878,11.0,89.0,142.25,9.5611,CAT D8T-2
2024-03-23,14.895,12.0,88.0,148.8749,9.9949,CAT D8T-2
2024-03-22,17.144,15.0,85.0,159.7498,9.3181,CAT D8T-2
2024-03-21,13.713,14.0,86.0,124.9999,9.1154,CAT D8T-2
2024-03-20,5.886,12.0,88.0,59.8748,10.1724,CAT D8T-2
2024-03-19,14.384,15.0,85.0,138.4998,9.6288,CAT D8T-2
2024-03-18,9.446,29.0,71.0,72.875,7.7149,CAT D8T-2
2024-03-17,9.074,8.0,92.0,93.6249,10.3179,CAT D8T-2
2024-03-16,14.705,23.0,77.0,115.2501,7.8375,CAT D8T-2
2024-03-15,11.582,15.0,85.0,114.8749,9.9184,CAT D8T-2
2024-03-14,15.397,18.0,82.0,114.9999,7.469,CAT D8T-2
2024-03-13,14.389,18.0,82.0,119.625,8.3137,CAT D8T-2
2024-03-12,15.834,28.0,72.0,108.25,6.8366,CAT D8T-2
2024-03-11,11.581,23.0,77.0,99.9999,8.6348,CAT D8T-2
2024-03-10,11.58,24.0,76.0,103.7499,8.9594,CAT D8T-2
2024-03-09,14.379,50.0,50.0,82.3749,5.7288,CAT D8T-2
2024-03-08,9.972,39.0,61.0,69.6249,6.982,CAT D8T-2
2024-03-07,14.288,30.0,70.0,117.5,8.2237,CAT D8T-2
2024-03-06,13.752,47.0,53.0,78.8749,5.7355,CAT D8T-2
2024-03-05,19.1,30.0,70.0,151.7499,7.945,CAT D8T-2
2024-03-04,8.211,54.0,46.0,40.25,4.902,CAT D8T-2
2024-03-03,17.418,52.0,48.0,97.9999,5.6264,CAT D8T-2
2024-03-02,17.629,42.0,58.0,116.4999,6.6084,CAT D8T-2
2024-03-01,12.963,44.0,56.0,82.25,6.345,CAT D8T-2
2024-02-29,5.683,55.0,45.0,29.8749,5.2569,CAT D8T-2
2024-02-27,0.991,25.0,75.0,7.5001,7.5682,CAT D8T-2
2024-02-26,7.911,35.0,65.0,58.875,7.4422,CAT D8T-2
2024-02-25,9.721,35.0,65.0,74.6249,7.6767,CAT D8T-2
2024-02-24,16.062,35.0,65.0,121.2499,7.5489,CAT D8T-2
2024-02-23,14.9,30.0,70.0,119.0,7.9866,CAT D8T-2
2024-02-22,12.97,36.0,64.0,96.375,7.4306,CAT D8T-2
2024-02-21,15.763,39.0,61.0,110.2498,6.9942,CAT D8T-2
2024-02-20,16.132,31.0,69.0,126.4998,7.8415,CAT D8T-2
2024-02-19,8.253,36.0,64.0,58.2499,7.058,CAT D8T-2
2024-02-18,6.273,33.0,67.0,45.6249,7.2732,CAT D8T-2
2024-02-17,6.041,16.0,84.0,58.9999,9.7666,CAT D8T-2
2024-02-07,7.818,19.0,81.0,69.8748,8.9377,CAT D8T-2
2024-02-06,16.547,33.0,67.0,122.375,7.3956,CAT D8T-2
2024-02-05,13.023,33.0,67.0,79.875,6.1334,CAT D8T-2
2024-02-04,10.696,17.0,83.0,104.75,9.7934,CAT D8T-2
2024-02-03,8.825,18.0,82.0,82.75,9.3768,CAT D8T-2
2024-02-02,10.046,31.0,69.0,75.75,7.5403,CAT D8T-2
2024-02-01,11.801,24.0,76.0,96.6249,8.1879,CAT D8T-2
2024-01-31,13.943,38.0,62.0,92.75,6.6521,CAT D8T-2
2024-01-30,13.641,18.0,82.0,120.375,8.8245,CAT D8T-2
2024-01-29,11.888,17.0,83.0,104.2499,8.7693,CAT D8T-2
2024-01-28,14.135,19.0,81.0,118.6249,8.3923,CAT D8T-2
2024-01-27,18.49,17.0,83.0,162.875,8.8088,CAT D8T-2
2024-01-26,18.442,25.0,75.0,158.3748,8.5877,CAT D8T-2
2024-01-25,13.27,34.0,66.0,94.25,7.1025,CAT D8T-2
2024-01-24,12.436,36.0,64.0,84.7498,6.8149,CAT D8T-2
2024-01-23,16.861,28.0,72.0,136.0,8.0659,CAT D8T-2
2024-01-22,13.367,27.0,73.0,97.0,7.2567,CAT D8T-2
2024-01-21,13.129,13.0,87.0,105.9998,8.0737,CAT D8T-2
2024-01-20,15.309,21.0,79.0,105.375,6.8832,CAT D8T-2
2024-01-19,11.181,18.0,82.0,80.5001,7.1997,CAT D8T-2
2024-01-18,14.068,22.0,78.0,116.2499,8.2634,CAT D8T-2
2024-01-17,15.306,21.0,79.0,134.9998,8.8201,CAT D8T-2
2024-01-16,13.806,38.0,62.0,92.3749,6.6909,CAT D8T-2
2024-01-15,12.243,47.0,53.0,61.0,4.9824,CAT D8T-2
2024-01-14,11.184,14.0,86.0,83.8749,7.4996,CAT D8T-2
2024-01-13,12.362,13.0,87.0,98.7499,7.9882,CAT D8T-2
2024-01-12,12.405,8.0,92.0,98.1248,7.9101,CAT D8T-2
2024-01-11,14.674,14.0,86.0,103.6249,7.0618,CAT D8T-2
2024-01-10,14.873,9.0,91.0,121.75,8.186,CAT D8T-2
2024-01-09,15.985,25.0,75.0,100.5,6.2871,CAT D8T-2
2024-01-08,11.505,8.0,92.0,88.1249,7.6597,CAT D8T-2
2024-01-07,5.828,37.0,63.0,38.7501,6.6489,CAT D8T-2
2024-01-06,13.55,31.0,69.0,99.75,7.3616,CAT D8T-2
2024-01-05,11.306,23.0,77.0,85.3748,7.5513,CAT D8T-2
2024-01-04,5.659,18.0,82.0,45.8751,8.1066,CAT D8T-2
2024-01-03,7.307,27.0,73.0,56.625,7.7494,CAT D8T-2
2024-01-02,4.142,25.0,75.0,29.625,7.1524,CAT D8T-2
2024-11-28,1.775,65.0,35.0,8.2501,4.6479,CAT 349-6
2024-11-27,0.665,68.0,32.0,1.375,2.0677,CAT 349-6
2024-11-26,0.979,61.0,39.0,2.9999,3.0643,CAT 349-6
2024-11-25,0.668,52.0,48.0,2.0,2.9941,CAT 349-6
2024-11-23,1.329,87.0,13.0,2.875,2.1633,CAT 349-6
2024-11-22,0.504,69.0,31.0,1.1251,2.2324,CAT 349-6
2024-11-17,2.436,14.0,86.0,22.75,9.3391,CAT 349-6
2024-11-16,14.497,22.0,78.0,192.9998,13.3131,CAT 349-6
2024-11-15,13.542,17.0,83.0,86.375,6.3783,CAT 349-6
2024-11-14,14.158,17.0,83.0,145.4999,10.2769,CAT 349-6
2024-11-13,14.744,26.0,74.0,177.3749,12.0303,CAT 349-6
2024-11-12,14.139,15.0,85.0,98.7499,6.9842,CAT 349-6
2024-11-11,5.803,18.0,82.0,57.375,9.8871,CAT 349-6
2024-11-10,5.692,16.0,84.0,60.25,10.585,CAT 349-6
2024-11-09,15.176,25.0,75.0,195.3747,12.8739,CAT 349-6
2024-11-08,16.556,14.0,86.0,164.6249,9.9435,CAT 349-6
2024-11-07,11.654,13.0,87.0,80.8749,6.9397,CAT 349-6
2024-11-06,1.881,58.0,42.0,5.2499,2.791,CAT 349-6
2024-11-05,15.479,13.0,87.0,203.4999,13.1468,CAT 349-6
2024-11-04,12.861,8.0,92.0,102.625,7.9796,CAT 349-6
2024-11-03,14.293,16.0,84.0,204.4998,14.3077,CAT 349-6
2024-11-02,19.669,9.0,91.0,196.2499,9.9776,CAT 349-6
2024-11-01,19.485,13.0,87.0,222.6249,11.4254,CAT 349-6
2024-10-31,13.534,9.0,91.0,105.5,7.7952,CAT 349-6
2024-10-30,16.906,12.0,88.0,229.2498,13.5603,CAT 349-6
2024-10-29,17.48,13.0,87.0,195.3747,11.177,CAT 349-6
2024-10-28,14.042,7.0,93.0,104.0,7.4064,CAT 349-6
2024-10-27,6.951,27.0,73.0,61.3751,8.8297,CAT 349-6
2024-10-26,9.407,12.0,88.0,96.375,10.245,CAT 349-6
2024-10-25,8.154,8.0,92.0,88.9998,10.9149,CAT 349-6
2024-10-24,8.595,6.0,94.0,96.25,11.1984,CAT 349-6
2024-10-23,9.283,8.0,92.0,100.8749,10.8666,CAT 349-6
2024-10-22,9.211,9.0,91.0,99.0,10.748,CAT 349-6
2024-10-21,9.396,7.0,93.0,102.625,10.9222,CAT 349-6
2024-10-20,9.248,9.0,91.0,100.625,10.8807,CAT 349-6
2024-10-19,10.624,14.0,86.0,107.4998,10.1186,CAT 349-6
2024-10-18,17.55,10.0,90.0,199.4998,11.3675,CAT 349-6
2024-10-17,18.861,14.0,86.0,222.8748,11.8167,CAT 349-6
2024-10-16,16.456,13.0,87.0,127.5,7.7479,CAT 349-6
2024-10-15,17.768,21.0,79.0,217.7498,12.2552,CAT 349-6
2024-10-14,12.576,9.0,91.0,92.75,7.3752,CAT 349-6
2024-10-13,9.614,6.0,94.0,106.7501,11.1036,CAT 349-6
2024-10-12,10.974,10.0,90.0,116.6248,10.6274,CAT 349-6
2024-10-11,13.16,19.0,81.0,183.1248,13.9153,CAT 349-6
2024-10-10,11.025,8.0,92.0,68.8749,6.2472,CAT 349-6
2024-10-09,9.561,26.0,74.0,87.75,9.1779,CAT 349-6
2024-10-08,7.056,33.0,67.0,57.7498,8.1845,CAT 349-6
2024-10-07,8.28,30.0,70.0,72.3749,8.7409,CAT 349-6
2024-10-06,8.686,21.0,79.0,82.9999,9.5556,CAT 349-6
2024-10-05,7.871,25.0,75.0,71.375,9.0681,CAT 349-6
2024-10-04,11.996,12.0,88.0,122.9998,10.2534,CAT 349-6
2024-10-03,10.964,19.0,81.0,105.2498,9.5996,CAT 349-6
2024-10-02,8.426,18.0,82.0,78.5,9.3164,CAT 349-6
2024-10-01,5.109,13.0,87.0,48.25,9.4441,CAT 349-6
2024-09-30,7.178,22.0,78.0,64.7499,9.0206,CAT 349-6
2024-09-29,2.351,26.0,74.0,17.8749,7.6031,CAT 349-6
2024-09-28,7.852,24.0,76.0,66.8749,8.5169,CAT 349-6
2024-09-27,9.211,9.0,91.0,98.8748,10.7344,CAT 349-6
2024-09-26,7.858,21.0,79.0,70.4998,8.9717,CAT 349-6
2024-09-25,6.984,19.0,81.0,66.8749,9.5754,CAT 349-6
2024-09-24,8.086,9.0,91.0,82.75,10.2337,CAT 349-6
2024-09-23,7.866,13.0,87.0,78.2499,9.9479,CAT 349-6
2024-09-22,7.35,14.0,86.0,77.0001,10.4762,CAT 349-6
2024-09-21,10.806,14.0,86.0,111.9999,10.3646,CAT 349-6
2024-09-20,8.299,14.0,86.0,83.2498,10.0313,CAT 349-6
2024-09-19,4.384,17.0,83.0,44.0,10.0365,CAT 349-6
2024-09-18,3.618,14.0,86.0,36.6251,10.123,CAT 349-6
2024-09-17,8.846,33.0,67.0,75.2499,8.5067,CAT 349-6
2024-09-16,9.072,24.0,76.0,85.625,9.4384,CAT 349-6
2024-09-15,8.858,24.0,76.0,82.875,9.3559,CAT 349-6
2024-09-14,8.827,18.0,82.0,86.25,9.7712,CAT 349-6
2024-09-13,7.342,33.0,67.0,63.0,8.5808,CAT 349-6
2024-09-12,7.431,17.0,83.0,75.2499,10.1265,CAT 349-6
2024-09-11,9.076,33.0,67.0,79.875,8.8007,CAT 349-6
2024-09-10,9.015,26.0,74.0,84.125,9.3317,CAT 349-6
2024-09-09,8.743,27.0,73.0,77.0001,8.807,CAT 349-6
2024-09-08,8.996,27.0,73.0,82.875,9.2124,CAT 349-6
2024-09-07,2.819,39.0,61.0,18.6249,6.6069,CAT 349-6
2024-09-06,3.012,10.0,90.0,32.8749,10.9146,CAT 349-6
2024-09-05,8.938,10.0,90.0,96.25,10.7686,CAT 349-6
2024-09-04,9.445,7.0,93.0,104.4998,11.064,CAT 349-6
2024-09-03,9.233,9.0,91.0,99.6251,10.7901,CAT 349-6
2024-09-02,9.408,10.0,90.0,101.4999,10.7887,CAT 349-6
2024-09-01,9.122,4.0,96.0,100.5,11.0173,CAT 349-6
2024-08-31,3.81,26.0,74.0,32.3751,8.4974,CAT 349-6
2024-08-30,0.922,60.0,40.0,5.3751,5.8298,CAT 349-6
2024-08-29,9.316,13.0,87.0,92.625,9.9426,CAT 349-6
2024-08-28,9.407,8.0,92.0,99.0,10.5241,CAT 349-6
2024-08-27,9.308,15.0,85.0,93.6249,10.0585,CAT 349-6
2024-08-26,3.207,16.0,84.0,32.3751,10.0951,CAT 349-6
2024-08-25,8.881,11.0,89.0,95.2499,10.7251,CAT 349-6
2024-08-24,8.174,9.0,91.0,90.1249,11.0258,CAT 349-6
2024-08-23,8.812,14.0,86.0,91.8751,10.4261,CAT 349-6
2024-08-22,2.828,37.0,63.0,19.6251,6.9396,CAT 349-6
2024-08-21,0.604,58.0,42.0,3.2501,5.381,CAT 349-6
